port_id,date,NC,observation_count,GNC
abu_dhabi,2017-09-11,2038,1,-0.011399960225115802
abu_dhabi,2017-09-14,2133,1,0.015186834896226742
abu_dhabi,2017-09-16,2149,1,0.0037365890855798334
abu_dhabi,2017-09-21,2150,1,9.304489583961129e-05
abu_dhabi,2017-09-26,2087,1,-0.005948042808901555
abu_dhabi,2017-09-29,2134,1,0.007423508261499438
abu_dhabi,2017-10-01,2136,1,0.00046838410919347595
abu_dhabi,2017-10-04,2095,1,-0.006460455907949303
abu_dhabi,2017-10-06,2090,1,-0.001194743698690548
abu_dhabi,2017-10-11,2166,1,0.007143616520415818
abu_dhabi,2017-10-16,2111,1,-0.005144075942523152
abu_dhabi,2017-10-19,2138,1,0.004236347912223455
abu_dhabi,2017-10-21,2094,1,-0.010397350077254064
abu_dhabi,2017-10-24,2195,1,0.015701978026263202
abu_dhabi,2017-10-26,2174,1,-0.004806628914058475
abu_dhabi,2017-10-29,2248,1,0.011157381110808847
abu_dhabi,2017-10-31,2108,1,-0.03215065067616418
abu_dhabi,2017-11-05,2386,1,0.024775738599321605
abu_dhabi,2017-11-08,2190,1,-0.0285722599491048
abu_dhabi,2017-11-10,2154,1,-0.008287482547106428
abu_dhabi,2017-11-13,2009,1,-0.023229830967133047
abu_dhabi,2017-11-15,2128,1,0.028772742823300224
abu_dhabi,2017-11-20,2234,1,0.009722225833522202
abu_dhabi,2017-11-28,2185,1,-0.0027722340124319844
abu_dhabi,2017-11-30,2175,1,-0.0022935820034528653
abu_dhabi,2017-12-03,2214,1,0.005924056581932587
abu_dhabi,2017-12-05,2246,1,0.007175011014902921
abu_dhabi,2017-12-08,2392,1,0.02099299325737795
abu_dhabi,2017-12-10,2197,1,-0.042518521342956195
abu_dhabi,2017-12-15,2254,1,0.005122724443022442
abu_dhabi,2017-12-18,2263,1,0.0013283170112717475
abu_dhabi,2017-12-20,2233,1,-0.0066726968966897005
abu_dhabi,2017-12-25,2197,1,-0.00325063589110961
abu_dhabi,2017-12-28,2264,1,0.010013455646154709
abu_dhabi,2017-12-30,2278,1,0.003082352342026695
abu_dhabi,2018-01-07,2379,1,0.005422795786978796
abu_dhabi,2018-01-09,2170,1,-0.04597653188422601
abu_dhabi,2018-01-12,2257,1,0.01310311009434321
abu_dhabi,2018-01-14,2095,1,-0.037241472230648665
abu_dhabi,2018-01-19,2347,1,0.022716872698957148
abu_dhabi,2018-01-24,2307,1,-0.0034379875354540344
abu_dhabi,2018-01-27,2292,1,-0.0021743934463745638
abu_dhabi,2018-01-29,1811,1,-0.11777280997560835
abu_dhabi,2018-02-03,2159,1,0.03515319452627885
abu_dhabi,2018-02-06,2120,1,-0.006076354282916381
abu_dhabi,2018-02-08,1797,1,-0.08264874044124948
abu_dhabi,2018-02-11,2080,1,0.04874976197060151
abu_dhabi,2018-02-13,1955,1,-0.03098885013794872
abu_dhabi,2018-02-16,2066,1,0.01840805908670588
abu_dhabi,2018-02-18,1993,1,-0.01798666473339461
abu_dhabi,2018-02-21,2045,1,0.008585582754702337
abu_dhabi,2018-02-23,1957,1,-0.021992550540412825
abu_dhabi,2018-02-26,2072,1,0.01903387866109914
abu_dhabi,2018-03-03,1979,1,-0.009184531555361631
abu_dhabi,2018-03-05,2046,1,0.016647500454503028
abu_dhabi,2018-03-08,2083,1,0.0059741649164667026
abu_dhabi,2018-03-10,1950,1,-0.03298989485158943
abu_dhabi,2018-03-13,2074,1,0.020549912410560072
abu_dhabi,2018-03-15,2027,1,-0.011461121168736543
abu_dhabi,2018-03-18,2059,1,0.005221186858596442
abu_dhabi,2018-03-20,2181,1,0.02878152958692004
abu_dhabi,2018-03-23,2131,1,-0.00773071136767071
abu_dhabi,2018-03-25,1932,1,-0.049017808663077034
abu_dhabi,2018-03-28,1986,1,0.009188943277551745
abu_dhabi,2018-03-30,1934,1,-0.01326608429593934
abu_dhabi,2018-04-02,2078,1,0.023938498548644382
abu_dhabi,2018-04-04,1880,1,-0.05006705791758881
abu_dhabi,2018-04-12,1914,1,0.0022404395236130803
abu_dhabi,2018-04-14,1915,1,0.00026116480092319705
abu_dhabi,2018-04-19,1926,1,0.0011455381486650041
abu_dhabi,2018-04-22,2022,1,0.01621393574078193
abu_dhabi,2018-04-24,1892,1,-0.033226324984296784
abu_dhabi,2018-04-29,1883,1,-0.0009536441909341776
abu_dhabi,2018-05-02,1954,1,0.012337434648525067
abu_dhabi,2018-05-04,1909,1,-0.011649504438489888
abu_dhabi,2018-05-07,2137,1,0.03760781053113327
abu_dhabi,2018-05-09,1930,1,-0.05094148671010812
abu_dhabi,2018-05-19,2074,1,0.007195910689054142
abu_dhabi,2018-05-22,2988,1,0.12170838582107812
abu_dhabi,2018-05-24,2009,1,-0.19848359071888622
abu_dhabi,2018-05-29,2023,1,0.0013888944705621852
abu_dhabi,2018-06-01,2332,1,0.04738157010087907
abu_dhabi,2018-06-03,2068,1,-0.060072155921031545
abu_dhabi,2018-06-06,1499,1,-0.1072612458419074
abu_dhabi,2018-06-08,2256,1,0.20439755725767572
abu_dhabi,2018-06-11,2384,1,0.018395471855763883
abu_dhabi,2018-06-13,2262,1,-0.026265185754587694
abu_dhabi,2018-06-16,2311,1,0.007143651199438494
abu_dhabi,2018-06-18,2313,1,0.0004325259785291635
abu_dhabi,2018-06-21,2420,1,0.015074052306430849
abu_dhabi,2018-06-23,2241,1,-0.03842267267490218
abu_dhabi,2018-06-26,2497,1,0.03605593882628207
abu_dhabi,2018-06-28,2281,1,-0.045238033997692995
abu_dhabi,2018-07-01,2614,1,0.0454225572999265
abu_dhabi,2018-07-03,2237,1,-0.07787296634701857
abu_dhabi,2018-07-08,2267,1,0.0026643378034798106
abu_dhabi,2018-07-11,2213,1,-0.00803610348549307
abu_dhabi,2018-07-13,2254,1,0.009178677274336078
abu_dhabi,2018-07-16,2394,1,0.020086397172732084
abu_dhabi,2018-07-18,2258,1,-0.02924307070415555
abu_dhabi,2018-07-21,2377,1,0.017119907550195695
abu_dhabi,2018-07-23,2243,1,-0.02901246641999311
abu_dhabi,2018-07-26,2320,1,0.011250976713382599
abu_dhabi,2018-08-02,2263,1,-0.0035536884324026525
abu_dhabi,2018-08-07,2277,1,0.0012334840860404484
abu_dhabi,2018-08-12,2259,1,-0.001587309919147195
abu_dhabi,2018-08-15,2261,1,0.00029498526998879743
abu_dhabi,2018-08-17,2249,1,-0.002660760159327147
abu_dhabi,2018-08-20,2323,1,0.010791260270364589
abu_dhabi,2018-08-22,2285,1,-0.008246714721052317
abu_dhabi,2018-08-25,2371,1,0.012315260912367046
abu_dhabi,2018-09-01,2329,1,-0.002553259454437803
abu_dhabi,2018-09-04,2399,1,0.009870997651784563
abu_dhabi,2018-09-06,2283,1,-0.024780808154949874
abu_dhabi,2018-09-09,2372,1,0.012747704529273504
abu_dhabi,2018-09-11,2345,1,-0.005724039618618004
abu_dhabi,2018-09-14,2331,1,-0.001996013948207439
abu_dhabi,2018-09-19,2510,1,0.014797078618014404
abu_dhabi,2018-09-21,2349,1,-0.03314652373345828
abu_dhabi,2018-09-24,2415,1,0.00923652714258664
abu_dhabi,2018-09-26,2438,1,0.004739371977271922
abu_dhabi,2018-09-29,2477,1,0.005290039816047513
abu_dhabi,2018-10-01,2403,1,-0.015165096876445183
abu_dhabi,2018-10-04,2465,1,0.0084912835801072
abu_dhabi,2018-10-06,2380,1,-0.01754565990563517
abu_dhabi,2018-10-09,2459,1,0.010884758516890969
abu_dhabi,2018-10-11,2493,1,0.006866020653682359
abu_dhabi,2018-10-14,2514,1,0.0027961018755450575
abu_dhabi,2018-10-16,2456,1,-0.0116705499415799
abu_dhabi,2018-10-21,2444,1,-0.0009795937951095012
abu_dhabi,2018-10-24,2519,1,0.010075318687041701
abu_dhabi,2018-10-26,1729,1,-0.18815939533465986
abu_dhabi,2018-10-29,2530,1,0.12689203201275845
abu_dhabi,2018-10-31,2537,1,0.0013814889388577
abu_dhabi,2018-11-03,2467,1,-0.009326481023308316
abu_dhabi,2018-11-05,2499,1,0.006443907152797745
abu_dhabi,2018-11-08,2526,1,0.0035821240251614483
abu_dhabi,2018-11-10,2481,1,-0.008987659609317689
abu_dhabi,2018-11-15,2530,1,0.003911519605953017
abu_dhabi,2018-11-18,1096,1,-0.2788507047378683
abu_dhabi,2018-11-20,2458,1,0.4038404113090093
abu_dhabi,2018-11-23,2422,1,-0.004918122004314185
abu_dhabi,2018-11-25,2462,1,0.008190191315680995
abu_dhabi,2018-11-28,2619,1,0.020606179254437567
abu_dhabi,2018-11-30,2482,1,-0.026863939371579715
abu_dhabi,2018-12-03,2465,1,-0.002290959762587382
abu_dhabi,2018-12-05,2129,1,-0.07326971079165556
abu_dhabi,2018-12-08,2377,1,0.03672893415557166
abu_dhabi,2018-12-10,2423,1,0.009583626728165928
abu_dhabi,2018-12-13,2578,1,0.020669154227535458
abu_dhabi,2018-12-15,2443,1,-0.026893556120695994
abu_dhabi,2018-12-18,2485,1,0.005681955757662986
abu_dhabi,2018-12-20,2436,1,-0.009957654850470732
abu_dhabi,2018-12-28,2479,1,0.0021872379006753206
abu_dhabi,2018-12-30,2457,1,-0.004457079757005822
abu_dhabi,2019-01-04,2388,1,-0.005696979601737162
abu_dhabi,2019-01-07,2498,1,0.01501140539100998
abu_dhabi,2019-01-09,2466,1,-0.006446503480616705
abu_dhabi,2019-01-12,2576,1,0.014546801166651413
abu_dhabi,2019-01-14,2507,1,-0.013575494532975352
abu_dhabi,2019-01-17,2528,1,0.0027805523694851195
abu_dhabi,2019-01-22,2585,1,0.004459406335156224
abu_dhabi,2019-01-24,2494,1,-0.01791883035127384
abu_dhabi,2019-01-27,2490,1,-0.0005350455937428814
abu_dhabi,2019-01-29,2465,1,-0.005045451490981456
abu_dhabi,2019-02-01,2471,1,0.0008103731706065412
abu_dhabi,2019-02-06,2490,1,0.0015319566940286578
abu_dhabi,2019-02-08,2438,1,-0.010552339708768343
abu_dhabi,2019-02-11,2468,1,0.0040766916613540856
abu_dhabi,2019-02-13,2459,1,-0.0018266714045429566
abu_dhabi,2019-02-16,2471,1,0.001622721257472352
abu_dhabi,2019-02-18,2427,1,-0.008983500131004352
abu_dhabi,2019-02-21,2524,1,0.013063005978167416
abu_dhabi,2019-02-26,2542,1,0.001421245617659217
abu_dhabi,2019-03-05,2429,1,-0.006495931821032411
abu_dhabi,2019-03-08,2422,1,-0.0009620016297118283
abu_dhabi,2019-03-10,2459,1,0.00758055905157784
abu_dhabi,2019-03-13,2489,1,0.004042086717133131
abu_dhabi,2019-03-18,2450,1,-0.0031585997657639807
abu_dhabi,2019-03-20,2438,1,-0.0024549967487779156
abu_dhabi,2019-04-04,2128,1,-0.009066363971978752
abu_dhabi,2019-04-07,2460,1,0.04832625948829102
abu_dhabi,2019-04-09,2348,1,-0.023298723989210846
abu_dhabi,2019-04-14,2357,1,0.0007651443976289585
abu_dhabi,2019-04-17,2466,1,0.015069260262719375
abu_dhabi,2019-04-19,2354,1,-0.023240697952033873
abu_dhabi,2019-04-22,2451,1,0.01346003190263012
abu_dhabi,2019-04-24,2387,1,-0.013229378594640906
abu_dhabi,2019-04-27,2475,1,0.0120676828879868
abu_dhabi,2019-04-29,2325,1,-0.0312601784906672
abu_dhabi,2019-05-02,2767,1,0.05801455392182309
abu_dhabi,2019-05-07,2846,1,0.005630159772574394
abu_dhabi,2019-05-09,2338,1,-0.09830931830889211
abu_dhabi,2019-05-12,3216,1,0.1062808294222813
abu_dhabi,2019-05-14,2552,1,-0.11563049291708838
abu_dhabi,2019-05-17,2794,1,0.0301989651174089
abu_dhabi,2019-05-24,2403,1,-0.02153661486863407
abu_dhabi,2019-05-27,3553,1,0.13035812009485248
abu_dhabi,2019-05-29,2721,1,-0.13339642861889
abu_dhabi,2019-06-01,3881,1,0.11836446419522002
abu_dhabi,2019-06-03,2526,1,-0.21472791422923487
abu_dhabi,2019-06-06,3860,1,0.1413433865161465
abu_dhabi,2019-06-08,2597,1,-0.1981551253980638
abu_dhabi,2019-06-11,2818,1,0.0272234935986256
abu_dhabi,2019-06-13,2670,1,-0.02697447053216484
abu_dhabi,2019-06-18,2859,1,0.01367868818560325
abu_dhabi,2019-06-21,3411,1,0.05884453003211121
abu_dhabi,2019-06-23,2542,1,-0.1470271653346229
abu_dhabi,2019-06-26,3268,1,0.08374233474349779
abu_dhabi,2019-06-28,2441,1,-0.14588519279346635
abu_dhabi,2019-07-01,3508,1,0.12087942769970421
abu_dhabi,2019-07-03,3045,1,-0.07077258667403807
abu_dhabi,2019-07-06,3317,1,0.02851995293435176
abu_dhabi,2019-07-08,3442,1,0.018495968912215943
abu_dhabi,2019-07-11,2306,1,-0.1335127586474932
abu_dhabi,2019-07-16,3801,1,0.09994995363204903
abu_dhabi,2019-07-18,3236,1,-0.08046309540543373
abu_dhabi,2019-07-21,3581,1,0.03376803060668365
abu_dhabi,2019-07-23,3249,1,-0.04864741716466625
abu_dhabi,2019-07-26,3586,1,0.03289670616532566
abu_dhabi,2019-07-28,3317,1,-0.03898830760901273
abu_dhabi,2019-07-31,3449,1,0.013007857996596428
abu_dhabi,2019-08-02,2664,1,-0.12912779063828062
abu_dhabi,2019-08-05,3434,1,0.08463233659904705
abu_dhabi,2019-08-07,3039,1,-0.061098624270313984
abu_dhabi,2019-08-15,3210,1,0.00684280290090844
abu_dhabi,2019-08-17,3030,1,-0.02885415881032305
abu_dhabi,2019-08-20,2880,1,-0.016924108457807563
abu_dhabi,2019-08-22,2923,1,0.007410095990627141
abu_dhabi,2019-08-25,3295,1,0.03993189394178683
abu_dhabi,2019-08-27,3358,1,0.009469695350439622
abu_dhabi,2019-08-30,2600,1,-0.08527803787597084
abu_dhabi,2019-09-04,3142,1,0.03786961896119863
abu_dhabi,2019-09-06,2723,1,-0.07156266307090364
abu_dhabi,2019-09-09,3834,1,0.11405814364394325
abu_dhabi,2019-09-11,3354,1,-0.06687749061121728
abu_dhabi,2019-09-14,3629,1,0.026267821609971875
abu_dhabi,2019-09-16,3232,1,-0.05792799378604219
abu_dhabi,2019-09-19,3233,1,0.00010311936148236593
abu_dhabi,2019-09-21,2982,1,-0.04040814120037428
abu_dhabi,2019-09-26,3068,1,0.005686333432492674
abu_dhabi,2019-09-29,3783,1,0.06983048738196078
abu_dhabi,2019-10-01,3121,1,-0.09618194118112555
abu_dhabi,2019-10-04,3188,1,0.007080099213109037
abu_dhabi,2019-10-06,3475,1,0.043100359044393244
abu_dhabi,2019-10-09,3064,1,-0.04195774237946992
abu_dhabi,2019-10-11,2821,1,-0.04131490992924336
abu_dhabi,2019-10-14,2707,1,-0.013750140462565064
abu_dhabi,2019-10-16,2992,1,0.05005052474003335
abu_dhabi,2019-10-19,2713,1,-0.03262900881181204
abu_dhabi,2019-10-21,3330,1,0.10245863515777875
abu_dhabi,2019-10-24,2787,1,-0.05933551849751358
abu_dhabi,2019-10-26,2595,1,-0.035689615940979635
abu_dhabi,2019-10-29,3403,1,0.09035695963363881
abu_dhabi,2019-10-31,3062,1,-0.05279454914163839
abu_dhabi,2019-11-03,3348,1,0.029764951797245587
abu_dhabi,2019-11-05,3338,1,-0.0014956636937926149
abu_dhabi,2019-11-08,3074,1,-0.02746406004107982
abu_dhabi,2019-11-13,3099,1,0.0016199667378415938
abu_dhabi,2019-11-15,2805,1,-0.049837969915476066
abu_dhabi,2019-11-18,3371,1,0.06126863242575453
abu_dhabi,2019-11-23,3579,1,0.011974799106393163
abu_dhabi,2019-11-28,4360,1,0.03947772511541068
abu_dhabi,2019-11-30,3509,1,-0.10857048037993167
abu_dhabi,2019-12-05,4024,1,0.027389067239271724
abu_dhabi,2019-12-08,3635,1,-0.03388910727065131
abu_dhabi,2019-12-13,3037,1,-0.03594778498437421
abu_dhabi,2019-12-18,4439,1,0.07591178795765714
abu_dhabi,2019-12-23,3816,1,-0.03024527445317169
abu_dhabi,2019-12-25,3736,1,-0.010593616609721579
abu_dhabi,2019-12-28,3365,1,-0.03486251908996844
abu_dhabi,2020-01-02,3709,1,0.01946686708215246
abu_dhabi,2020-01-04,3689,1,-0.0027034399464573866
abu_dhabi,2020-01-07,4082,1,0.033743881924371166
abu_dhabi,2020-01-14,2816,1,-0.05303851801312235
abu_dhabi,2020-01-17,4007,1,0.11757513111940406
abu_dhabi,2020-01-19,3716,1,-0.03769750535120764
abu_dhabi,2020-01-22,3578,1,-0.012614611955021596
abu_dhabi,2020-01-27,3754,1,0.009603590615557777
abu_dhabi,2020-01-29,4349,1,0.07356199772559258
abu_dhabi,2020-02-01,3315,1,-0.09049610332589235
abu_dhabi,2020-02-03,3608,1,0.04234798928127592
abu_dhabi,2020-02-06,4012,1,0.03537875596643758
abu_dhabi,2020-02-08,4084,1,0.008893515101364713
abu_dhabi,2020-02-16,4041,1,-0.001323089275760303
abu_dhabi,2020-02-18,2918,1,-0.16279686799787152
abu_dhabi,2020-02-21,2919,1,0.00011421392379477406
abu_dhabi,2020-02-23,3509,1,0.09204500236455049
abu_dhabi,2020-03-02,3233,1,-0.010240074732222881
abu_dhabi,2020-03-04,4256,1,0.1374596266480239
abu_dhabi,2020-03-07,3602,1,-0.05561350176185975
abu_dhabi,2020-03-12,3982,1,0.02005899177764796
abu_dhabi,2020-03-17,3711,1,-0.01409656471270857
abu_dhabi,2020-03-24,3098,1,-0.02579209144054064
abu_dhabi,2020-03-27,3136,1,0.004063786831161782
abu_dhabi,2020-04-01,4836,1,0.08662796605287681
abu_dhabi,2020-04-03,2760,1,-0.28042862651174394
abu_dhabi,2020-04-06,4473,1,0.16094288157388417
abu_dhabi,2020-04-08,3752,1,-0.08788514665336677
abu_dhabi,2020-04-18,2919,1,-0.025104793927199952
abu_dhabi,2020-04-21,2882,1,-0.004252198098215902
abu_dhabi,2020-04-23,3615,1,0.11330367901669902
abu_dhabi,2020-04-26,4431,1,0.06784447886887494
abu_dhabi,2020-05-03,3081,1,-0.05191015322897462
abu_dhabi,2020-05-06,5335,1,0.1830115550463951
abu_dhabi,2020-05-08,3035,1,-0.2820387301211271
abu_dhabi,2020-05-11,4937,1,0.16218214492175478
abu_dhabi,2020-05-13,4175,1,-0.08382175048695384
abu_dhabi,2020-05-16,5100,1,0.06670872714248748
abu_dhabi,2020-05-18,3157,1,-0.2398091650772134
abu_dhabi,2020-05-21,6246,1,0.22743968309501086
abu_dhabi,2020-05-23,3243,1,-0.32772121576785285
abu_dhabi,2020-05-26,3392,1,0.014973630201491636
abu_dhabi,2020-05-28,3791,1,0.055605059302270554
abu_dhabi,2020-05-31,4083,1,0.024734058601080616
abu_dhabi,2020-06-02,3122,1,-0.13417909512209913
abu_dhabi,2020-06-05,4079,1,0.08912601274739333
abu_dhabi,2020-06-07,3512,1,-0.074833092281275
abu_dhabi,2020-06-10,5374,1,0.1417956114734764
abu_dhabi,2020-06-12,3598,1,-0.20059718733247944
abu_dhabi,2020-06-15,5062,1,0.11379450886486353
abu_dhabi,2020-06-17,4123,1,-0.10259030419908388
abu_dhabi,2020-06-20,4396,1,0.021371327605537022
abu_dhabi,2020-06-22,4578,1,0.020283592494499736
abu_dhabi,2020-06-25,5122,1,0.03742758874898655
abu_dhabi,2020-06-27,4100,1,-0.1112790070335361
abu_dhabi,2020-06-30,2461,1,-0.1701397341004478
abu_dhabi,2020-07-02,4032,1,0.2468473796800743
abu_dhabi,2020-07-05,4828,1,0.060056590822072785
abu_dhabi,2020-07-07,4835,1,0.0007244128349856993
abu_dhabi,2020-07-10,5427,1,0.038501788725337015
abu_dhabi,2020-07-12,4066,1,-0.14436338993755626
abu_dhabi,2020-07-17,4156,1,0.004378671606164985
abu_dhabi,2020-07-22,4449,1,0.013625255717384733
abu_dhabi,2020-07-25,5334,1,0.06047402464530608
abu_dhabi,2020-07-27,4491,1,-0.08601301582711063
abu_dhabi,2020-07-30,5421,1,0.06273496872420026
abu_dhabi,2020-08-01,4152,1,-0.13334507720730748
abu_dhabi,2020-08-04,5016,1,0.06301421915567751
abu_dhabi,2020-08-06,4263,1,-0.08132983277377281
abu_dhabi,2020-08-09,2901,1,-0.12830587754793546
abu_dhabi,2020-08-11,4774,1,0.24906451138868535
abu_dhabi,2020-08-14,5543,1,0.049783780840343184
abu_dhabi,2020-08-16,3898,1,-0.1760361346761492
abu_dhabi,2020-08-19,4270,1,0.03038340871838822
abu_dhabi,2020-08-21,3608,1,-0.08423011252007839
abu_dhabi,2020-08-24,3557,1,-0.004745369744686201
abu_dhabi,2020-08-26,4580,1,0.12639075257988797
abu_dhabi,2020-08-29,3410,1,-0.09832890227688947
abu_dhabi,2020-08-31,3663,1,0.03578509625062587
abu_dhabi,2020-09-03,3759,1,0.008623493595120971
abu_dhabi,2020-09-05,3915,1,0.020331182430362915
abu_dhabi,2020-09-08,3886,1,-0.002478326162506169
abu_dhabi,2020-09-10,2856,1,-0.15397915323895495
abu_dhabi,2020-09-13,3132,1,0.030749911217073194
abu_dhabi,2020-09-15,3241,1,0.01710507301542652
abu_dhabi,2020-09-18,2987,1,-0.02720412830847903
abu_dhabi,2020-09-20,2916,1,-0.012028362543780702
abu_dhabi,2020-09-23,3790,1,0.08738440164930772
abu_dhabi,2020-09-25,3612,1,-0.024052191769798448
abu_dhabi,2020-09-28,3004,1,-0.0614389672176164
abu_dhabi,2020-09-30,3340,1,0.053013036543360315
abu_dhabi,2020-10-05,3385,1,0.002676619875125752
abu_dhabi,2020-10-08,3183,1,-0.02050991935476117
abu_dhabi,2020-10-10,4038,1,0.11896268579534564
abu_dhabi,2020-10-13,4001,1,-0.0030683966718492903
abu_dhabi,2020-10-15,4077,1,0.00940854698100857
abu_dhabi,2020-10-18,4282,1,0.016352922110125217
abu_dhabi,2020-10-20,4524,1,0.02748818404319131
abu_dhabi,2020-10-23,3917,1,-0.048023501190060124
abu_dhabi,2020-10-25,4298,1,0.04641187176831263
abu_dhabi,2020-10-28,4829,1,0.03882986955702883
abu_dhabi,2020-10-30,4223,1,-0.06704681546979963
abu_dhabi,2020-11-02,3713,1,-0.04290186691895433
abu_dhabi,2020-11-04,3934,1,0.028908272385962164
abu_dhabi,2020-11-07,3584,1,-0.031059074951394667
abu_dhabi,2020-11-09,4412,1,0.10392430313928624
abu_dhabi,2020-11-12,4645,1,0.017154423624848647
abu_dhabi,2020-11-17,4713,1,0.0029066551351583313
abu_dhabi,2020-11-19,4909,1,0.020372803567161313
abu_dhabi,2020-11-22,4639,1,-0.01885714310210318
abu_dhabi,2020-11-24,5278,1,0.06452420615576315
abu_dhabi,2020-11-27,5227,1,-0.003236579450115684
abu_dhabi,2020-11-29,6462,1,0.10605068383576022
abu_dhabi,2020-12-02,5318,1,-0.06494719152715926
abu_dhabi,2020-12-04,4735,1,-0.05805778309139331
abu_dhabi,2020-12-07,5320,1,0.03883052557183694
abu_dhabi,2020-12-12,5329,1,0.0003380599922184757
abu_dhabi,2020-12-14,5760,1,0.03888693569657775
abu_dhabi,2020-12-17,5412,1,-0.02077292146641933
abu_dhabi,2020-12-19,5391,1,-0.0019439069195055225
abu_dhabi,2020-12-22,5693,1,0.01816881783313799
abu_dhabi,2020-12-24,5497,1,-0.01751743054521082
abu_dhabi,2020-12-27,5843,1,0.02034729156459214
abu_dhabi,2020-12-29,6202,1,0.029813728552978702
abu_dhabi,2021-01-01,5423,1,-0.04474088427311133
abu_dhabi,2021-01-06,4403,1,-0.04167260821706122
abu_dhabi,2021-01-08,5560,1,0.11665599074443644
abu_dhabi,2021-01-11,5284,1,-0.016971573867470724
abu_dhabi,2021-01-13,5328,1,0.004146273289005187
abu_dhabi,2021-01-16,5356,1,0.0017471648636124826
abu_dhabi,2021-01-18,5568,1,0.01940924760159657
abu_dhabi,2021-01-23,5812,1,0.008577764535183618
abu_dhabi,2021-01-26,5113,1,-0.04271280987005829
abu_dhabi,2021-01-28,5604,1,0.045847156188449034
abu_dhabi,2021-02-05,5095,1,-0.011902620225008986
abu_dhabi,2021-02-07,4294,1,-0.08552048360904951
abu_dhabi,2021-02-15,4733,1,0.012167568933440176
abu_dhabi,2021-02-17,4867,1,0.013959239963603487
abu_dhabi,2021-02-20,5350,1,0.03153961001886607
abu_dhabi,2021-02-22,4973,1,-0.03653664058765749
abu_dhabi,2021-03-02,4632,1,-0.008879317432738398
abu_dhabi,2021-03-04,4465,1,-0.018359762971115856
abu_dhabi,2021-03-07,5215,1,0.051756624708091316
abu_dhabi,2021-03-09,4414,1,-0.08337889030909551
abu_dhabi,2021-03-12,3771,1,-0.052480363186108527
abu_dhabi,2021-03-19,4219,1,0.016036844980854528
abu_dhabi,2021-03-22,6192,1,0.1278866677150751
abu_dhabi,2021-03-24,5803,1,-0.03244155553947792
abu_dhabi,2021-03-27,4578,1,-0.0790376012260321
abu_dhabi,2021-03-29,5686,1,0.10837239584921665
abu_dhabi,2021-04-01,5641,1,-0.0026485528236559475
abu_dhabi,2021-04-03,4896,1,-0.0708214047739073
abu_dhabi,2021-04-06,5787,1,0.05573182579389228
abu_dhabi,2021-04-08,4867,1,-0.08656814587019213
abu_dhabi,2021-04-11,5541,1,0.043232419677964984
abu_dhabi,2021-04-13,4291,1,-0.12782759193791282
abu_dhabi,2021-04-16,5732,1,0.09651490131884621
abu_dhabi,2021-04-18,4577,1,-0.11251037414721043
abu_dhabi,2021-04-21,5874,1,0.08316402370164096
abu_dhabi,2021-04-23,5106,1,-0.07005975697856748
