key,basename,image_path,mask_path,port_id,patch_id,timestamp
abu_dhabi__P1__L1C__20180424T064619Z__eoCC3.512__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20180424T064619Z__eoCC3.512__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20180424T064619Z__eoCC3.512__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20180424T064619Z__eoCC3.512__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20180424T064619Z
abu_dhabi__P1__L1C__20180502T065621Z__eoCC0.648__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20180502T065621Z__eoCC0.648__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20180502T065621Z__eoCC0.648__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20180502T065621Z__eoCC0.648__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20180502T065621Z
abu_dhabi__P1__L1C__20180909T065621Z__eoCC5.608__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20180909T065621Z__eoCC5.608__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20180909T065621Z__eoCC5.608__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20180909T065621Z__eoCC5.608__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20180909T065621Z
abu_dhabi__P1__L1C__20181009T065801Z__eoCC0.024__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181009T065801Z__eoCC0.024__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181009T065801Z__eoCC0.024__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181009T065801Z__eoCC0.024__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181009T065801Z
abu_dhabi__P1__L1C__20181016T064841Z__eoCC0.530__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181016T064841Z__eoCC0.530__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181016T064841Z__eoCC0.530__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181016T064841Z__eoCC0.530__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181016T064841Z
abu_dhabi__P1__L1C__20181021T064909Z__eoCC3.347__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181021T064909Z__eoCC3.347__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181021T064909Z__eoCC3.347__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181021T064909Z__eoCC3.347__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181021T064909Z
abu_dhabi__P1__L1C__20181024T065939Z__eoCC3.571__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181024T065939Z__eoCC3.571__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181024T065939Z__eoCC3.571__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181024T065939Z__eoCC3.571__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181024T065939Z
abu_dhabi__P1__L1C__20181120T065159Z__eoCC0.214__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181120T065159Z__eoCC0.214__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181120T065159Z__eoCC0.214__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181120T065159Z__eoCC0.214__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181120T065159Z
abu_dhabi__P1__L1C__20181203T070239Z__eoCC0.166__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20181203T070239Z__eoCC0.166__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20181203T070239Z__eoCC0.166__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20181203T070239Z__eoCC0.166__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20181203T070239Z
abu_dhabi__P1__L1C__20190124T065151Z__eoCC12.825__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190124T065151Z__eoCC12.825__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190124T065151Z__eoCC12.825__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190124T065151Z__eoCC12.825__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190124T065151Z
abu_dhabi__P1__L1C__20190313T065649Z__eoCC1.888__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190313T065649Z__eoCC1.888__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190313T065649Z__eoCC1.888__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190313T065649Z__eoCC1.888__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190313T065649Z
abu_dhabi__P1__L1C__20190417T065631Z__eoCC0.090__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190417T065631Z__eoCC0.090__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190417T065631Z__eoCC0.090__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190417T065631Z__eoCC0.090__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190417T065631Z
abu_dhabi__P1__L1C__20190429T064629Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190429T064629Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190429T064629Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190429T064629Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190429T064629Z
abu_dhabi__P1__L1C__20190514T064631Z__eoCC6.626__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190514T064631Z__eoCC6.626__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190514T064631Z__eoCC6.626__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190514T064631Z__eoCC6.626__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190514T064631Z
abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20190911T064621Z__eoCC0.096__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20190911T064621Z
abu_dhabi__P1__L1C__20191029T070009Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20191029T070009Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20191029T070009Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20191029T070009Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20191029T070009Z
abu_dhabi__P1__L1C__20191031T065021Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20191031T065021Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20191031T065021Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20191031T065021Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20191031T065021Z
abu_dhabi__P1__L1C__20191113T070131Z__eoCC0.194__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20191113T070131Z__eoCC0.194__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20191113T070131Z__eoCC0.194__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20191113T070131Z__eoCC0.194__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20191113T070131Z
abu_dhabi__P1__L1C__20191205T065239Z__eoCC5.779__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20191205T065239Z__eoCC5.779__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20191205T065239Z__eoCC5.779__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20191205T065239Z__eoCC5.779__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20191205T065239Z
abu_dhabi__P1__L1C__20191213T070301Z__eoCC56.326__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20191213T070301Z__eoCC56.326__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20191213T070301Z__eoCC56.326__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20191213T070301Z__eoCC56.326__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20191213T070301Z
abu_dhabi__P1__L1C__20200114T065229Z__eoCC6.917__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200114T065229Z__eoCC6.917__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200114T065229Z__eoCC6.917__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200114T065229Z__eoCC6.917__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200114T065229Z
abu_dhabi__P1__L1C__20200208T065021Z__eoCC10.737__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200208T065021Z__eoCC10.737__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200208T065021Z__eoCC10.737__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200208T065021Z__eoCC10.737__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200208T065021Z
abu_dhabi__P1__L1C__20200312T065651Z__eoCC0.074__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200312T065651Z__eoCC0.074__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200312T065651Z__eoCC0.074__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200312T065651Z__eoCC0.074__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200312T065651Z
abu_dhabi__P1__L1C__20200401T065621Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200401T065621Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200401T065621Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200401T065621Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200401T065621Z
abu_dhabi__P1__L1C__20200809T065631Z__eoCC59.136__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200809T065631Z__eoCC59.136__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200809T065631Z__eoCC59.136__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200809T065631Z__eoCC59.136__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200809T065631Z
abu_dhabi__P1__L1C__20200831T064629Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200831T064629Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200831T064629Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200831T064629Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200831T064629Z
abu_dhabi__P1__L1C__20200918T065631Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20200918T065631Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20200918T065631Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20200918T065631Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20200918T065631Z
abu_dhabi__P1__L1C__20201025T064951Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20201025T064951Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20201025T064951Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20201025T064951Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20201025T064951Z
abu_dhabi__P1__L1C__20201102T070039Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20201102T070039Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20201102T070039Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20201102T070039Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20201102T070039Z
abu_dhabi__P1__L1C__20210329T064619Z__eoCC0.009__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20210329T064619Z__eoCC0.009__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20210329T064619Z__eoCC0.009__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20210329T064619Z__eoCC0.009__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20210329T064619Z
abu_dhabi__P1__L1C__20210401T065619Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20210401T065619Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20210401T065619Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20210401T065619Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20210401T065619Z
abu_dhabi__P1__L1C__20210406T065621Z__eoCC0.011__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20210406T065621Z__eoCC0.011__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20210406T065621Z__eoCC0.011__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20210406T065621Z__eoCC0.011__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20210406T065621Z
abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px,abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/images/abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px.png,/zhome/da/1/205333/bachelor_seg/Final_Segmentation_LA_Edit/masks/abu_dhabi__P1__L1C__20211030T065021Z__eoCC0.000__CRNA__ND0.000__512px_mask.png,abu_dhabi,P1,20211030T065021Z
